Human,V_title,Frame,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
P3,3013,221,0.3640625,0.33611111111111114,0.3609375,0.37222222222222223,0.3390625,0.375,0.3390625,0.425,0.35625,0.38055555555555554,0.3828125,0.375,0.396875,0.4305555555555556,0.4015625,0.4888888888888889,0.3515625,0.5083333333333333,0.3578125,0.6,0.3640625,0.7,0.38125,0.5055555555555555,0.3859375,0.5944444444444444,0.3875,0.6777777777777778,0.3578125,0.3333333333333333,0.365625,0.3277777777777778,0.3484375,0.3333333333333333,0.3609375,0.37222222222222223,0.5355195312500001,0.6481013888888889,0.3390625,0.40386,0.39092937499999997,0.4070666666666667,0.3469240625,0.4046711111111111,0.39901906249999997,0.45723722222222224,0.35625,0.38055555555555554,0.4015625,0.4888888888888889,0.354121875,0.5458708333333333,0.38316953125,0.5419555555555555,0.360559375,0.64395,0.38662421875,0.6310694444444445,0.3640625,0.7,0.3875,0.6777777777777778,0,0,0.441325484453125,0.5768598387777778,0.2009643306818332,0.17711433918111982,0.19636849646070387,0.12688342575006925,0.21394674493042506,0.09654005882001973,0.09254613962823609,0.06782642464571739,0.10499644836382771,0.07701240040447628,0.1453721709008939,0.11437488005948389,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.032149456616432,63.855050290757674,0.10159725335671482
P3,3013,223,0.365625,0.325,0.3609375,0.36666666666666664,0.3375,0.36944444444444446,0.3390625,0.41944444444444445,0.35625,0.37222222222222223,0.3796875,0.36944444444444446,0.3921875,0.425,0.4078125,0.49166666666666664,0.35,0.5027777777777778,0.35625,0.5972222222222222,0.3640625,0.7,0.38125,0.49722222222222223,0.3828125,0.5833333333333334,0.384375,0.6916666666666667,0.359375,0.3194444444444444,0.3671875,0.31666666666666665,0.35,0.325,0.3609375,0.36666666666666664,0.53306796875,0.6391694444444445,0.338401875,0.39830444444444446,0.38690250000000004,0.4015111111111111,0.3469240625,0.397845,0.399334375,0.4554933333333333,0.35625,0.37222222222222223,0.4078125,0.49166666666666664,0.352559375,0.5414527777777778,0.38188984375,0.5324847222222222,0.35968359375000003,0.6423930555555555,0.38349921875000004,0.6309458333333333,0.3640625,0.7,0.384375,0.6916666666666667,0,0,0.439557737125,0.5702694692222222,0.19951059668366922,0.17678223165535614,0.1957324583739126,0.12162022952709627,0.21485551216845034,0.08477122536397673,0.09164669507536512,0.0689439847424297,0.10761826278783648,0.08260858698794177,0.15009843918057214,0.13335071812319677,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.751975859894205,65.53055077027982,0.08545771729387197
P3,3013,225,0.365625,0.3277777777777778,0.3609375,0.36666666666666664,0.3375,0.36944444444444446,0.3359375,0.41944444444444445,0.3578125,0.37222222222222223,0.38125,0.36944444444444446,0.396875,0.43333333333333335,0.4109375,0.49166666666666664,0.3484375,0.5083333333333333,0.3546875,0.6,0.3640625,0.7083333333333334,0.3796875,0.5,0.38125,0.5944444444444444,0.38125,0.7,0.3609375,0.32222222222222224,0.3671875,0.32222222222222224,0.35,0.3277777777777778,0.3609375,0.36666666666666664,0.5325023437499999,0.6421625,0.336598125,0.39830444444444446,0.39026875,0.40632111111111113,0.345943125,0.397845,0.4033071875,0.460015,0.3578125,0.37222222222222223,0.4109375,0.49166666666666664,0.350996875,0.5458708333333333,0.38032734375,0.538675,0.3588078125,0.6476125,0.38125,0.640836111111111,0.3640625,0.7083333333333334,0.38125,0.7,0,0,0.43881069737499984,0.5741585774722222,0.20340129314846042,0.1747161577229603,0.19927584800943424,0.11953767394257513,0.21757527329559675,0.08707370716960104,0.09225759518096745,0.06840604448039644,0.10860911712669091,0.08808590905735984,0.15359087902997598,0.13838098679410768,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.542327990091924,66.48954948152658,0.0891650470678532
P3,3013,227,0.365625,0.3333333333333333,0.3609375,0.37222222222222223,0.3375,0.37222222222222223,0.3359375,0.4222222222222222,0.3578125,0.375,0.3828125,0.375,0.396875,0.43333333333333335,0.4125,0.49166666666666664,0.3484375,0.5111111111111111,0.3546875,0.6055555555555555,0.3640625,0.7055555555555556,0.3796875,0.5083333333333333,0.38125,0.6,0.3796875,0.6944444444444444,0.359375,0.3277777777777778,0.3671875,0.325,0.3484375,0.3333333333333333,0.3609375,0.37222222222222223,0.532946875,0.6483166666666667,0.336598125,0.40108222222222223,0.39092937499999997,0.40867,0.345943125,0.40062277777777777,0.404021875,0.460015,0.3578125,0.375,0.4125,0.49166666666666664,0.350996875,0.5497861111111111,0.38032734375,0.5458708333333333,0.3588078125,0.6495055555555556,0.38056328125,0.6415083333333333,0.3640625,0.7055555555555556,0.3796875,0.6944444444444444,0,0,0.438991761609375,0.5789898541666666,0.20526953578690776,0.17697131329665725,0.20117868354868818,0.12400769691213577,0.2195493865133338,0.09125323286507774,0.09271439304580313,0.0673675252902919,0.10677981942830675,0.0855713009975822,0.14708253129922524,0.12979506100481147,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.4386298388768464,65.9137220399391,0.09543959874163037
P3,3013,229,0.3640625,0.33611111111111114,0.3625,0.37777777777777777,0.3390625,0.375,0.3359375,0.42777777777777776,0.3578125,0.38055555555555554,0.38125,0.37777777777777777,0.3984375,0.4444444444444444,0.4140625,0.5,0.346875,0.5194444444444445,0.3546875,0.6138888888888889,0.3640625,0.6972222222222222,0.378125,0.5166666666666667,0.378125,0.6083333333333333,0.378125,0.6972222222222222,0.359375,0.3333333333333333,0.3671875,0.33055555555555555,0.35,0.33611111111111114,0.3625,0.37777777777777777,0.5323812499999999,0.6560750000000001,0.33725875,0.40546333333333334,0.391170625,0.4162577777777777,0.345943125,0.4061783333333333,0.405584375,0.4698555555555555,0.3578125,0.38055555555555554,0.4140625,0.5,0.35007421875,0.5581194444444445,0.378125,0.5542041666666667,0.3588078125,0.650513888888889,0.378125,0.6474,0.3640625,0.6972222222222222,0.378125,0.6972222222222222,0,0,0.43834417921875,0.5859883363888889,0.20689983259671157,0.17616414715846468,0.20216229128988247,0.1206649392182082,0.2206535265947681,0.08935095937151986,0.09256490187628251,0.06809245913249838,0.102418653360849,0.08601012715526118,0.13375629041334952,0.1264884457306791,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.304908350328066,63.97418365671291,0.07428167921875001
P3,3013,231,0.365625,0.33055555555555555,0.3609375,0.37222222222222223,0.3375,0.37222222222222223,0.3359375,0.425,0.359375,0.37777777777777777,0.384375,0.37777777777777777,0.3984375,0.4444444444444444,0.4125,0.5055555555555555,0.346875,0.5194444444444445,0.35,0.6166666666666667,0.359375,0.7,0.3796875,0.5166666666666667,0.378125,0.6083333333333333,0.375,0.7222222222222222,0.359375,0.3277777777777778,0.36875,0.32222222222222224,0.3484375,0.3333333333333333,0.3609375,0.37222222222222223,0.5327179687500001,0.6544944444444445,0.336598125,0.4026855555555556,0.392491875,0.4162577777777777,0.3466578125,0.40340055555555554,0.40486968749999996,0.47239666666666663,0.359375,0.37777777777777777,0.4125,0.5055555555555555,0.3481546875,0.5592569444444445,0.37904765625,0.5542041666666667,0.3541203125,0.6532916666666667,0.37675156249999997,0.6583875,0.359375,0.7,0.375,0.7222222222222222,0,0,0.43788935528125006,0.5859913661388889,0.20943002059280352,0.17569980715363812,0.20411418007508883,0.11829646743909399,0.22252506007962475,0.08434772661901106,0.09363247249297486,0.06687878284755981,0.10745502770748382,0.0947577432413784,0.1384285829592546,0.15004638335157952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.774181342007015,67.4956548906199,0.10362077562962844
P3,3013,233,0.365625,0.325,0.3625,0.37222222222222223,0.3375,0.36944444444444446,0.3359375,0.4222222222222222,0.359375,0.375,0.384375,0.37777777777777777,0.3984375,0.44722222222222224,0.4109375,0.5111111111111111,0.346875,0.5138888888888888,0.3484375,0.6194444444444445,0.3625,0.7138888888888889,0.38125,0.5111111111111111,0.3796875,0.6083333333333333,0.3765625,0.7222222222222222,0.359375,0.32222222222222224,0.3671875,0.3194444444444444,0.35,0.3277777777777778,0.3625,0.37222222222222223,0.5330546875000001,0.6493222222222222,0.336598125,0.3999077777777778,0.392491875,0.4178611111111111,0.3466578125,0.40062277777777777,0.404155,0.476445,0.359375,0.375,0.4109375,0.5111111111111111,0.34751484375,0.5571138888888889,0.38061015625,0.5509236111111111,0.35461796875,0.6609527777777778,0.3783140625,0.6583875,0.3625,0.7138888888888889,0.3765625,0.7222222222222222,0,0,0.4384070932031251,0.5835032389166667,0.20993417863079414,0.17188810827568202,0.20460496957775365,0.11240405868443386,0.22297908510622252,0.0774286685857446,0.09464564863498845,0.06634695222172642,0.1141010448962675,0.09601471187835524,0.1508718148536259,0.15188057821126116,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.178260295081605,66.90730185328674,0.09318134936872205
P3,3013,235,0.3625,0.31666666666666665,0.3609375,0.3638888888888889,0.3359375,0.3638888888888889,0.3328125,0.4166666666666667,0.35625,0.36666666666666664,0.384375,0.36944444444444446,0.396875,0.4388888888888889,0.4046875,0.5111111111111111,0.346875,0.5138888888888888,0.346875,0.6166666666666667,nan,nan,0.38125,0.5138888888888888,0.3796875,0.6138888888888889,0.375,0.725,0.3578125,0.3111111111111111,0.365625,0.3111111111111111,0.3484375,0.31666666666666665,0.3609375,0.3638888888888889,0.532165625,0.6443888888888889,0.33413375,0.3943522222222222,0.39159,0.40952777777777777,0.3435328125,0.3937966666666667,0.4004484375,0.4719233333333333,0.35625,0.36666666666666664,0.4046875,0.5111111111111111,0.346875,0.5559763888888889,0.38061015625,0.5548388888888889,nan,nan,0.37762734375,0.6627222222222222,nan,nan,0.375,0.725,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan
P3,3013,237,0.3609375,0.3138888888888889,0.359375,0.35555555555555557,0.3328125,0.35833333333333334,0.3296875,0.4111111111111111,0.353125,0.3638888888888889,0.3828125,0.3638888888888889,0.3953125,0.42777777777777776,0.396875,0.49444444444444446,0.3453125,0.5055555555555555,0.34375,0.6055555555555555,0.3515625,0.7111111111111111,0.378125,0.5111111111111111,0.3796875,0.6138888888888889,0.375,0.7222222222222222,0.35625,0.30833333333333335,0.365625,0.3055555555555556,0.346875,0.3111111111111111,0.359375,0.35555555555555557,0.5285960937499999,0.6354569444444444,0.33100875,0.3887966666666667,0.3900275,0.40076555555555554,0.3404078125,0.38951166666666664,0.3960271875,0.45827111111111113,0.353125,0.3638888888888889,0.396875,0.49444444444444446,0.34467265625,0.5465055555555556,0.37876484375,0.5531986111111111,0.34718359375,0.6519472222222222,0.37762734375,0.6615013888888889,0.3515625,0.7111111111111111,0.375,0.7222222222222222,0,0,0.43449078656249995,0.5734392956944443,0.21166348845611535,0.17830649002627882,0.20659375287802104,0.12142141159227827,0.22479271388394256,0.08749362218313489,0.09376952005157332,0.059287992163202775,0.11741397039743617,0.1048254901551979,0.1607191011433081,0.16023580408883367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.269189116532381,69.0912546397231,0.09535815365663901
P3,3013,239,0.359375,0.3138888888888889,0.359375,0.35555555555555557,0.33125,0.35833333333333334,0.328125,0.41388888888888886,0.3515625,0.35833333333333334,0.384375,0.3638888888888889,0.39375,0.4222222222222222,0.3921875,0.48333333333333334,0.34375,0.5083333333333333,0.34375,0.6027777777777777,0.346875,0.7222222222222222,0.378125,0.5166666666666667,0.3796875,0.6166666666666667,0.375,0.7194444444444444,0.3546875,0.30833333333333335,0.3640625,0.3055555555555556,0.34375,0.3111111111111111,0.359375,0.35555555555555557,0.527478125,0.6378513888888888,0.32944625,0.39039999999999997,0.38978625,0.3975588888888889,0.3388453125,0.38847777777777776,0.3930353125,0.45017444444444443,0.3515625,0.35833333333333334,0.3921875,0.48333333333333334,0.34375,0.5470083333333333,0.37876484375,0.5576166666666668,0.3451234375,0.655273611111111,0.37762734375,0.6618375,0.346875,0.7222222222222222,0.375,0.7194444444444444,0,0,0.43356005820312504,0.5751564321666667,0.21207221478900348,0.18291263942906222,0.20933180135386473,0.1313877934562441,0.23180995608248647,0.10071330622925191,0.09411780927316471,0.057533980400794,0.1193306257563603,0.10316043847726583,0.17071217273628708,0.1557186915685639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.4263574040922,70.54518252600346,0.08746797321617987
P3,3013,241,0.3578125,0.3138888888888889,0.3546875,0.3611111111111111,0.328125,0.3638888888888889,0.325,0.4222222222222222,0.346875,0.36944444444444446,0.3828125,0.3611111111111111,0.39375,0.41944444444444445,0.384375,0.45555555555555555,0.3421875,0.5083333333333333,0.3421875,0.6194444444444445,0.3390625,0.7166666666666667,0.38125,0.5166666666666667,0.3796875,0.6194444444444445,0.375,0.725,0.3515625,0.30833333333333335,0.3609375,0.3055555555555556,0.3421875,0.3111111111111111,0.3546875,0.3611111111111111,0.52525546875,0.6402222222222221,0.32632125,0.3975588888888889,0.389125625,0.39478111111111114,0.335005625,0.39808166666666667,0.389461875,0.4359616666666667,0.346875,0.36944444444444446,0.384375,0.45555555555555555,0.3421875,0.5538333333333333,0.38061015625,0.5587541666666667,0.34081406249999996,0.6621736111111112,0.37762734375,0.6658361111111111,0.3390625,0.7166666666666667,0.375,0.725,0,0,0.431716265296875,0.5781141491944444,0.2090653277648769,0.18821521058023633,0.20436399563461793,0.14829956772752503,0.2252578211242106,0.13138418578600464,0.09276291195550147,0.05465019035087562,0.12381116109238195,0.10305704263471334,0.1666778939199163,0.15745535213544648,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.658893278313078,75.2123643880522,0.09553123898543851
P3,3013,243,0.353125,0.3194444444444444,0.353125,0.36666666666666664,0.325,0.37222222222222223,0.325,0.4305555555555556,0.34375,0.37222222222222223,0.378125,0.3638888888888889,0.39375,0.42777777777777776,0.3796875,0.4444444444444444,0.3390625,0.5138888888888888,0.340625,0.625,0.3375,0.725,0.3796875,0.5222222222222223,0.378125,0.6222222222222222,0.375,0.725,0.3484375,0.3138888888888889,0.3578125,0.3111111111111111,0.3390625,0.3194444444444444,0.353125,0.36666666666666664,0.52046015625,0.6493458333333333,0.325,0.4058922222222222,0.38714375,0.40076555555555554,0.33357625,0.4038738888888889,0.3873178125,0.43540111111111107,0.34375,0.37222222222222223,0.3796875,0.4444444444444444,0.33970234375,0.5593888888888888,0.37904765625,0.5631722222222223,0.3392515625,0.6689499999999999,0.37675156249999997,0.6673930555555555,0.3375,0.725,0.375,0.725,0,0,0.42862859240625006,0.5847740209166667,0.20673070180372458,0.18862690018664535,0.20435216065552733,0.15498014943934368,0.2288725465780245,0.14861904507427842,0.09247855226019126,0.0540824087570575,0.12277560396715817,0.09755578463912772,0.1672355989728977,0.15013111314233007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.08955619488943,76.97898529676492,0.09112859240625004
P3,3013,245,0.353125,0.3194444444444444,0.353125,0.36666666666666664,0.3234375,0.37222222222222223,0.321875,0.4305555555555556,0.34375,0.36944444444444446,0.3765625,0.3638888888888889,0.39375,0.42777777777777776,0.3796875,0.4388888888888889,0.3375,0.5138888888888888,0.340625,0.625,0.3390625,0.7472222222222222,0.3765625,0.525,0.378125,0.625,0.3765625,0.7166666666666667,0.346875,0.3138888888888889,0.35625,0.3111111111111111,0.3359375,0.31666666666666665,0.353125,0.36666666666666664,0.5177796875,0.6499444444444444,0.322535625,0.4058922222222222,0.386483125,0.40076555555555554,0.33188062500000004,0.40260333333333337,0.3873178125,0.43285999999999997,0.34375,0.36944444444444446,0.3796875,0.4388888888888889,0.33877968750000004,0.5593888888888888,0.37720234375,0.5659500000000001,0.33993828125,0.6787166666666666,0.37743828125,0.6652875,0.3390625,0.7472222222222222,0.3765625,0.7166666666666667,0,0,0.42706184203125,0.5858369321944444,0.2081005254530876,0.18946779865432473,0.20648006157289006,0.15805546389481298,0.23187619924708497,0.15439577621886322,0.09215876411591059,0.05367922913906647,0.12734661329943045,0.09367438555568754,0.1838181058418427,0.14023766600903392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.496292971555679,77.00759817673091,0.12266340149204279
P3,3013,247,0.3484375,0.3138888888888889,0.35,0.3638888888888889,0.3203125,0.36666666666666664,0.3171875,0.42777777777777776,0.3390625,0.36944444444444446,0.3765625,0.3638888888888889,0.39375,0.42777777777777776,0.38125,0.45,0.334375,0.5083333333333333,0.3375,0.6277777777777778,0.3390625,0.7583333333333333,0.3734375,0.525,0.375,0.6388888888888888,0.3734375,0.7222222222222222,0.340625,0.3111111111111111,0.3515625,0.3055555555555556,0.3328125,0.31666666666666665,0.35,0.3638888888888889,0.51398125,0.6443888888888888,0.31850875,0.40193999999999996,0.386483125,0.40076555555555554,0.327193125,0.4010961111111111,0.3880325,0.43794222222222223,0.3390625,0.36944444444444446,0.38125,0.45,0.3356546875,0.5572458333333333,0.37407734375,0.5716375,0.33818671875,0.6851569444444444,0.37431328124999996,0.6755138888888889,0.3390625,0.7583333333333333,0.3734375,0.7222222222222222,0,0,0.42386264806249996,0.584700190861111,0.2109519642016954,0.1876943760728266,0.20749808382241883,0.1510685303734492,0.23135708650659087,0.1412797904617579,0.09238174091160327,0.05147048103545544,0.132030012512546,0.10345176412705633,0.1932343998262239,0.14647526981306946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.8938245716561815,75.47331003278958,0.13868985933853872
P3,3013,249,0.3484375,0.2972222222222222,0.346875,0.3527777777777778,0.3171875,0.3527777777777778,0.315625,0.4166666666666667,0.3375,0.35555555555555557,0.3765625,0.3527777777777778,0.390625,0.41944444444444445,0.3875,0.475,0.3296875,0.5083333333333333,0.3359375,0.6305555555555555,0.3390625,0.7555555555555555,0.36875,0.525,0.3734375,0.6361111111111111,0.3703125,0.7277777777777777,0.340625,0.2916666666666667,0.3515625,0.28888888888888886,0.3296875,0.29444444444444445,0.346875,0.3527777777777778,0.5091726562500001,0.6333249999999999,0.316285625,0.38965444444444447,0.384679375,0.3912577777777778,0.325630625,0.3887144444444445,0.389195625,0.44485555555555556,0.3375,0.35555555555555557,0.3875,0.475,0.332246875,0.5583833333333333,0.37066953125,0.5705,0.3373109375,0.6854930555555555,0.37206406249999996,0.6763986111111111,0.3390625,0.7555555555555555,0.3703125,0.7277777777777777,0,0,0.4203257362812499,0.5786002227222221,0.21569620275843981,0.19070357823165127,0.21218806020303224,0.13731977215210275,0.23792651416355473,0.10867628587001028,0.09036928914827332,0.050312546211209896,0.13534228654720729,0.10905830517494652,0.19472263193850392,0.15733806511991136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.131785583844538,70.12221274891647,0.13232522494179608
P3,3013,251,0.3484375,0.2916666666666667,0.346875,0.3416666666666667,0.315625,0.3416666666666667,0.315625,0.4111111111111111,0.3375,0.3472222222222222,0.3734375,0.3416666666666667,0.390625,0.4166666666666667,0.39375,0.4861111111111111,0.33125,0.5027777777777778,0.334375,0.6305555555555555,0.3390625,0.7527777777777778,0.36875,0.5111111111111111,0.3734375,0.6222222222222222,0.3671875,0.7333333333333333,0.3421875,0.2861111111111111,0.353125,0.2833333333333333,0.33125,0.28888888888888886,0.346875,0.3416666666666667,0.50806796875,0.6184541666666666,0.315625,0.38175,0.383358125,0.38495666666666667,0.325630625,0.38188833333333333,0.392054375,0.44843055555555555,0.3375,0.3472222222222222,0.39375,0.4861111111111111,0.3325296875,0.5551027777777777,0.37066953125,0.5566111111111111,0.33643515625,0.6842722222222222,0.370690625,0.6710555555555555,0.3390625,0.7527777777777778,0.3671875,0.7333333333333333,0,0,0.419776209609375,0.5682681991666665,0.21362704202294297,0.1868940738335865,0.20880815474854483,0.12300228022428356,0.23586160898079536,0.08618091844717951,0.08823425604904635,0.05047131424310329,0.14283789602246347,0.11390625641228229,0.20139137895688675,0.17323992292724816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.955421159531928,68.33672446648093,0.12416754854968484
P3,3013,253,0.35,0.2833333333333333,0.3453125,0.3388888888888889,0.3171875,0.33611111111111114,0.3140625,0.40555555555555556,0.3390625,0.3416666666666667,0.375,0.3416666666666667,0.390625,0.4166666666666667,0.403125,0.49722222222222223,0.3296875,0.5111111111111111,0.334375,0.6305555555555555,0.3390625,0.7611111111111111,0.3703125,0.5083333333333333,0.371875,0.6138888888888889,0.3671875,0.7527777777777778,0.34375,0.275,0.3546875,0.2722222222222222,0.33125,0.28055555555555556,0.3453125,0.3388888888888889,0.5090648437499999,0.6182861111111111,0.31538375,0.37619444444444444,0.38401875,0.38495666666666667,0.3254975,0.3763327777777778,0.3963425,0.45351277777777776,0.3390625,0.3416666666666667,0.403125,0.49722222222222223,0.33160703125,0.5600236111111111,0.37095234375,0.5515583333333334,0.33643515625,0.6879347222222222,0.36981484375,0.6749305555555556,0.3390625,0.7611111111111111,0.3671875,0.7527777777777778,0,0,0.4201178855937499,0.5685662957499998,0.2190346281602448,0.1871246736342782,0.21425858863038963,0.11748438601752965,0.24094276750279442,0.0733398594785892,0.08892215020735843,0.052024237527870214,0.1457793552903622,0.11765947383325244,0.2089102234362787,0.19166506157871707,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.798375706420496,68.69256118187035,0.09503577704986663
P3,3013,255,0.353125,0.2861111111111111,0.346875,0.3388888888888889,0.31875,0.33611111111111114,0.3125,0.4083333333333333,0.3390625,0.34444444444444444,0.378125,0.34444444444444444,0.3921875,0.4222222222222222,0.4109375,0.5027777777777778,0.3265625,0.5111111111111111,0.3328125,0.6333333333333333,0.3390625,0.7666666666666667,0.36875,0.5138888888888888,0.3703125,0.6305555555555555,0.3703125,0.7555555555555555,0.346875,0.2777777777777778,0.3578125,0.275,0.334375,0.2833333333333333,0.346875,0.3388888888888889,0.509159375,0.6202736111111111,0.3151425,0.3777977777777778,0.386241875,0.3893377777777778,0.3246496875,0.37911055555555556,0.40076375000000003,0.4590683333333333,0.3390625,0.34444444444444444,0.4109375,0.5027777777777778,0.329121875,0.5611611111111111,0.36938984375,0.5616638888888889,0.335559375,0.6919333333333333,0.3703125,0.6854930555555555,0.3390625,0.7666666666666667,0.3703125,0.7555555555555555,0,0,0.4198799526875,0.5721147544722223,0.2207465094336388,0.18584655896753047,0.2152194791535976,0.11465130848577622,0.2415889706237451,0.06991125658428773,0.09141668867560615,0.05156036939318337,0.14651433944105952,0.12373993503501816,0.21067013836187398,0.19001963021757146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.437382148493433,67.99197554118902,0.10023191465561468
P3,3013,257,0.35625,0.28888888888888886,0.3484375,0.34444444444444444,0.31875,0.3388888888888889,0.3109375,0.4111111111111111,0.3421875,0.35,0.378125,0.35,0.396875,0.42777777777777776,0.4140625,0.5083333333333333,0.328125,0.525,0.3328125,0.6388888888888888,0.3390625,0.7722222222222223,0.3703125,0.5277777777777778,0.3703125,0.6416666666666667,0.3703125,0.7583333333333333,0.35,0.28055555555555556,0.3609375,0.2777777777777778,0.3375,0.2833333333333333,0.3484375,0.34444444444444444,0.51016953125,0.6324138888888889,0.314240625,0.38057555555555556,0.3889475,0.3948933333333333,0.32523124999999997,0.3831588888888889,0.4047365625,0.46462388888888884,0.3421875,0.35,0.4140625,0.5083333333333333,0.33004453125,0.5716375,0.3703125,0.5744152777777778,0.335559375,0.6974888888888888,0.3703125,0.6929416666666667,0.3390625,0.7722222222222223,0.3703125,0.7583333333333333,0,0,0.42084948784375,0.5821919692777777,0.22806715659876972,0.18999609431520506,0.22080990579553678,0.11866709691174508,0.24515468367669985,0.0741698139917122,0.09141628390898622,0.05113183031151443,0.14341472386303514,0.12173529731367896,0.20688307909223336,0.18324783019635213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.277731198953688,67.07095591007763,0.10743504267964231
P3,3013,259,0.359375,0.2916666666666667,0.35,0.34444444444444444,0.3203125,0.3416666666666667,0.3125,0.4083333333333333,0.3453125,0.35,0.38125,0.35555555555555557,0.3984375,0.4305555555555556,0.415625,0.5111111111111111,0.3296875,0.5305555555555556,0.334375,0.6416666666666667,0.3390625,0.7694444444444445,0.371875,0.5277777777777778,0.371875,0.6444444444444445,0.36875,0.775,0.3515625,0.2833333333333333,0.3640625,0.2833333333333333,0.3375,0.2833333333333333,0.35,0.34444444444444444,0.5129578125,0.6379694444444445,0.315803125,0.38014666666666663,0.391170625,0.39884555555555556,0.3275084375,0.38165166666666667,0.40629906250000003,0.46740166666666666,0.3453125,0.35,0.415625,0.5111111111111111,0.33160703125,0.5760555555555555,0.371875,0.5755527777777778,0.33643515625,0.697825,0.3705015625,0.7018236111111111,0.3390625,0.7694444444444445,0.36875,0.775,0,0,0.422830300984375,0.5861155097500002,0.23211630860471058,0.1899272777339395,0.2255919342231451,0.11985932748618944,0.24851467444389594,0.07534969261687019,0.09177629116185106,0.05203858189002902,0.1412201516979373,0.12699079333541957,0.20156027083221956,0.19647399220141806,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.579738382202619,69.09094708764836,0.08897632188667248
